3.776;-0.095;0.020
3.837;-0.100;0.020
3.900;-0.105;0.020
4.025;-0.111;0.020
4.088;-0.111;0.020
4.152;-0.111;0.020
4.216;-0.110;0.020
4.281;-0.111;0.020
4.411;-0.112;0.020
4.477;-0.110;0.020
4.544;-0.108;0.020
4.611;-0.109;0.020
4.677;-0.111;0.020
4.745;-0.113;0.020
4.813;-0.113;0.020
4.880;-0.111;0.020
4.948;-0.109;0.020
5.018;-0.105;0.020
5.088;-0.101;0.020
5.157;-0.098;0.020
5.225;-0.093;0.020
5.291;-0.090;0.020
5.361;-0.086;0.020
5.432;-0.083;0.020
5.503;-0.080;0.020
5.573;-0.076;0.020
5.643;-0.073;0.020
5.710;-0.069;0.020
5.775;-0.065;0.020
5.839;-0.063;0.020
5.902;-0.061;0.020
5.963;-0.059;0.020
6.022;-0.057;0.020
6.081;-0.057;0.020
6.143;-0.056;0.020
6.206;-0.057;0.020
6.269;-0.057;0.020
6.329;-0.057;0.020
6.388;-0.057;0.020
6.446;-0.058;0.020
6.502;-0.060;0.020
6.557;-0.062;0.020
6.611;-0.064;0.020
6.663;-0.067;0.020
6.714;-0.069;0.020
6.764;-0.072;0.020
6.812;-0.073;0.020
6.860;-0.075;0.020
6.907;-0.077;0.020
6.953;-0.079;0.020
6.999;-0.081;0.020
7.043;-0.082;0.020
7.087;-0.082;0.020
7.129;-0.082;0.020
7.172;-0.083;0.020
7.213;-0.083;0.020
7.254;-0.084;0.020
7.295;-0.084;0.020
7.334;-0.084;0.020
7.373;-0.083;0.020
7.411;-0.082;0.020
7.449;-0.080;0.020
7.486;-0.080;0.020
7.523;-0.079;0.020
7.559;-0.078;0.020
7.595;-0.079;0.020
7.628;-0.079;0.020
7.662;-0.078;0.020
7.697;-0.078;0.020
7.730;-0.077;0.020
7.764;-0.077;0.020
7.797;-0.078;0.020
7.830;-0.078;0.020
7.861;-0.078;0.020
7.893;-0.079;0.020
7.925;-0.079;0.020
7.956;-0.079;0.020
7.988;-0.079;0.020
8.019;-0.080;0.020
8.050;-0.080;0.020
8.080;-0.080;0.020
8.111;-0.080;0.020
8.142;-0.080;0.020
8.172;-0.080;0.020
8.202;-0.080;0.020
8.232;-0.081;0.020
8.262;-0.081;0.020
8.293;-0.081;0.020
8.323;-0.080;0.020
8.353;-0.080;0.020
8.383;-0.079;0.020
8.413;-0.079;0.020
8.441;-0.079;0.020
8.470;-0.078;0.020
8.499;-0.078;0.020
8.526;-0.077;0.020
8.552;-0.075;0.020
8.606;-0.075;0.020
8.633;-0.072;0.020
8.660;-0.072;0.020
8.687;-0.071;0.020
8.714;-0.068;0.020
8.740;-0.068;0.020
8.764;-0.066;0.020
8.786;-0.065;0.020
8.807;-0.064;0.020
8.826;-0.062;0.020
8.843;-0.061;0.020
8.858;-0.060;0.020
8.872;-0.059;0.020
8.885;-0.057;0.020
8.897;-0.057;0.020
8.907;-0.056;0.020
8.916;-0.055;0.020
8.924;-0.055;0.020
8.932;-0.053;0.020
8.938;-0.051;0.020
8.943;-0.049;0.020
8.948;-0.047;0.020
8.952;-0.045;0.020
8.955;-0.043;0.020
8.958;-0.041;0.020
8.960;-0.039;0.020
8.962;-0.036;0.020
8.963;-0.035;0.020
8.963;-0.034;0.020
8.964;-0.032;0.020
8.945;-0.032;0.020
8.910;-0.030;0.020
8.878;-0.029;0.020
8.848;-0.029;0.020
8.821;-0.028;0.020
8.797;-0.027;0.020
8.775;-0.026;0.020
8.754;-0.026;0.020
8.736;-0.025;0.020
8.719;-0.023;0.020
8.703;-0.021;0.020
8.689;-0.019;0.020
8.676;-0.017;0.020
8.665;-0.017;0.020
8.654;-0.016;0.020
8.644;-0.016;0.020
8.635;-0.015;0.020
8.627;-0.014;0.020
8.620;-0.013;0.020
8.613;-0.013;0.020
8.607;-0.012;0.020
8.601;-0.011;0.020
8.596;-0.011;0.020
8.591;-0.011;0.020
8.587;-0.010;0.020
8.583;-0.009;0.020
8.579;-0.008;0.020
8.576;-0.007;0.020
8.573;-0.006;0.020
8.570;-0.006;0.020
8.568;-0.006;0.020
8.566;-0.006;0.020
8.564;-0.005;0.020
8.562;-0.005;0.020
8.560;-0.005;0.020
8.559;-0.005;0.020
8.557;-0.004;0.020
8.556;-0.004;0.020
8.555;-0.004;0.020
8.554;-0.004;0.020
8.553;-0.003;0.020
8.552;-0.003;0.020
8.551;-0.001;0.020
8.550;-0.001;0.020
8.549;-0.000;0.020
8.549;-0.000;0.020
8.548;-0.000;0.020
8.547;-0.000;0.020
8.547;-0.000;0.020
8.546;-0.000;0.020
8.546;-0.000;0.020
8.545;0.000;0.020
8.544;0.000;0.020
8.544;0.001;0.020
8.543;0.001;0.020
8.543;0.001;0.020
8.542;0.002;0.020
8.542;0.002;0.020
8.541;0.003;0.020
8.540;0.003;0.020
8.540;0.002;0.020
8.539;0.002;0.020
8.539;0.002;0.020
8.538;0.002;0.020
8.538;0.002;0.020
8.537;0.002;0.020
8.537;0.003;0.020
8.536;0.003;0.020
8.536;0.005;0.020
8.535;0.006;0.020
8.535;0.005;0.020
8.534;0.005;0.020
8.534;0.004;0.020
8.533;0.003;0.020
8.533;0.002;0.020
8.532;0.001;0.020
8.532;0.001;0.020
8.531;0.002;0.020
8.531;0.002;0.020
8.531;0.002;0.020
8.530;0.003;0.020
8.530;0.003;0.020
8.529;0.002;0.020
8.529;0.001;0.020
8.529;0.001;0.020
8.528;0.001;0.020
8.528;0.001;0.020
8.527;0.000;0.020
8.527;0.000;0.020
8.527;0.001;0.020
8.526;0.002;0.020
8.526;0.002;0.020
8.525;0.003;0.020
8.525;0.003;0.020
8.525;0.002;0.020
8.524;0.003;0.020
8.524;0.003;0.020
8.523;0.003;0.020
8.523;0.003;0.020
8.523;0.002;0.020
8.523;0.002;0.020
8.522;0.002;0.020
8.522;0.001;0.020
8.522;0.001;0.020
8.521;0.001;0.020
8.521;0.001;0.020
8.521;0.001;0.020
8.520;0.002;0.020
8.520;0.002;0.020
8.520;0.001;0.020
8.520;-0.001;0.020
8.519;-0.001;0.020
8.519;-0.002;0.020
8.519;-0.002;0.020
8.518;-0.002;0.020
8.518;-0.003;0.020
8.518;-0.003;0.020
8.518;-0.003;0.020
8.517;-0.003;0.020
8.517;-0.003;0.020
8.517;-0.003;0.020
8.517;-0.002;0.020
8.516;-0.002;0.020
8.516;-0.002;0.020
8.516;-0.001;0.020
8.516;-0.001;0.020
8.515;-0.001;0.020
8.515;-0.000;0.020
8.515;0.001;0.020
8.515;0.001;0.020
8.515;0.002;0.020
8.514;0.003;0.020
8.514;0.003;0.020
8.514;0.003;0.020
8.514;0.003;0.020
8.513;0.003;0.020
8.513;0.003;0.020
8.513;0.002;0.020
8.513;0.002;0.020
8.513;0.001;0.020
8.513;0.001;0.020
8.512;0.000;0.020
8.512;-0.000;0.020
8.512;-0.001;0.020
8.512;-0.001;0.020
8.512;-0.001;0.020
8.511;-0.001;0.020
8.511;-0.001;0.020
8.511;-0.001;0.020
8.511;-0.001;0.020
8.511;-0.002;0.020
8.511;-0.001;0.020
8.510;-0.001;0.020
8.510;-0.001;0.020
8.510;-0.001;0.020
8.510;-0.000;0.020
8.510;-0.001;0.020
8.510;-0.001;0.020
8.510;-0.001;0.020
8.509;-0.000;0.020
8.509;-0.000;0.020
8.509;-0.000;0.020
8.509;-0.000;0.020
8.509;-0.000;0.020
8.509;-0.000;0.020
8.509;-0.000;0.020
8.508;-0.000;0.020
8.508;-0.000;0.020
8.508;-0.001;0.020
8.508;-0.001;0.020
8.508;-0.001;0.020
8.508;-0.000;0.020
8.508;-0.000;0.020
8.508;-0.000;0.020
8.508;-0.001;0.020
8.508;-0.000;0.020
8.508;-0.001;0.020
8.507;-0.001;0.020
8.507;-0.001;0.020
8.507;-0.001;0.020
8.507;-0.000;0.020
8.507;-0.000;0.020
8.507;-0.000;0.020
8.507;-0.001;0.020
8.507;0.000;0.020
8.507;0.001;0.020
8.507;0.001;0.020
8.506;0.001;0.020
8.506;0.000;0.020
8.506;-0.000;0.020
8.506;-0.001;0.020
8.506;-0.001;0.020
8.506;-0.001;0.020
8.506;-0.001;0.020
8.506;0.000;0.020
8.506;0.001;0.020
8.506;0.002;0.020
8.506;0.002;0.020
8.506;0.002;0.020
8.506;0.001;0.020
8.506;0.001;0.020
8.506;0.000;0.020
8.506;0.000;0.020
8.505;0.000;0.020
8.505;0.000;0.020
8.505;0.000;0.020
8.505;0.000;0.020
8.505;0.000;0.020
8.505;-0.000;0.020
8.505;-0.000;0.020
8.505;0.000;0.020
8.505;0.001;0.020
8.505;0.001;0.020
8.505;0.001;0.020
8.505;0.001;0.020
8.505;0.001;0.020
8.504;0.000;0.020
8.503;0.001;0.020
8.503;0.001;0.020
8.503;0.001;0.020
8.503;0.000;0.020
8.503;0.000;0.020
8.503;0.000;0.020
8.503;0.000;0.020
8.503;0.001;0.020
8.503;0.000;0.020
8.503;0.000;0.020
8.503;0.000;0.020
8.503;0.000;0.020
8.503;0.001;0.020
8.503;0.001;0.020
8.503;0.001;0.020
8.503;0.001;0.020
8.503;0.001;0.020
8.503;0.001;0.020
8.503;0.001;0.020
8.503;0.001;0.020
8.503;0.001;0.020
8.503;0.001;0.020
8.503;0.002;0.020
8.503;0.002;0.020
8.503;0.001;0.020
8.503;0.001;0.020
8.503;0.001;0.020
8.503;0.001;0.020
8.503;0.001;0.020
8.503;0.001;0.020
8.503;0.001;0.020
8.503;0.001;0.020
8.503;0.001;0.020
8.503;0.001;0.020
8.503;0.001;0.020
8.503;0.001;0.020
8.503;0.000;0.020
8.503;0.000;0.020
8.503;-0.000;0.020
8.503;-0.000;0.020
8.503;-0.000;0.020
8.503;0.000;0.020
8.503;0.000;0.020
8.503;0.000;0.020
8.503;0.000;0.020
8.503;0.000;0.020
8.503;0.000;0.020
8.503;0.000;0.020
8.503;-0.000;0.020
8.503;-0.001;0.020
8.503;-0.001;0.020
8.503;-0.001;0.020
8.503;-0.000;0.020
8.503;0.000;0.020
8.503;0.000;0.020
8.503;0.000;0.020
8.503;0.000;0.020
8.503;-0.000;0.020
8.503;-0.000;0.020
8.503;-0.000;0.020
8.503;-0.001;0.020
8.503;-0.001;0.020
8.503;-0.001;0.020
8.503;-0.002;0.020
8.503;-0.002;0.020
8.503;-0.001;0.020
8.503;-0.001;0.020
8.503;-0.001;0.020
8.503;-0.001;0.020
8.503;-0.001;0.020
8.503;-0.001;0.020
8.503;-0.001;0.020
8.503;-0.001;0.020
8.503;-0.001;0.020
8.503;-0.001;0.020
8.503;-0.001;0.020
8.503;-0.001;0.020
8.503;-0.001;0.020
8.503;-0.001;0.020
8.503;-0.001;0.020
8.503;-0.002;0.020
8.503;-0.002;0.020
8.503;-0.003;0.020
8.503;-0.003;0.020
8.503;-0.003;0.020
8.503;-0.004;0.020
8.503;-0.004;0.020
8.503;-0.004;0.020
8.503;-0.003;0.020
8.503;-0.003;0.020
8.503;-0.003;0.020
8.503;-0.003;0.020
8.503;-0.002;0.020
8.503;-0.003;0.020
8.503;-0.003;0.020
8.503;-0.003;0.020
8.503;-0.003;0.020
8.503;-0.003;0.020
8.503;-0.002;0.020
8.503;-0.002;0.020
8.503;-0.002;0.020
8.503;-0.002;0.020
8.503;-0.001;0.020
8.503;-0.001;0.020
8.503;-0.001;0.020
8.503;-0.001;0.020
8.503;-0.001;0.020
8.503;-0.001;0.020
8.503;-0.001;0.020
8.503;-0.001;0.020
8.503;-0.001;0.020
8.503;-0.001;0.020
8.503;-0.000;0.020
8.503;0.000;0.020
8.503;0.000;0.020
8.503;0.001;0.020
8.503;0.001;0.020
8.503;0.001;0.020
8.503;0.001;0.020
8.503;0.001;0.020
8.503;0.002;0.020
8.503;0.002;0.020
8.503;0.002;0.020
8.503;0.002;0.020
8.503;0.002;0.020
8.503;0.001;0.020
8.503;0.002;0.020
8.503;0.002;0.020
8.503;0.002;0.020
8.503;0.002;0.020
8.503;0.002;0.020
8.503;0.002;0.020
8.503;0.002;0.020
8.503;0.002;0.020
8.503;0.002;0.020
8.503;0.002;0.020
8.503;0.002;0.020
8.503;0.002;0.020
8.503;0.002;0.020
8.503;0.002;0.020
8.503;0.002;0.020
8.503;0.002;0.020
8.503;0.002;0.020
8.503;0.002;0.020
8.503;0.001;0.020
8.503;0.001;0.020
8.503;0.001;0.020
8.503;0.001;0.020
8.503;0.002;0.020
8.503;0.001;0.020
8.503;0.001;0.020
8.503;0.001;0.020
8.503;0.001;0.020
8.503;-0.000;0.020
8.503;-0.000;0.020
8.503;-0.001;0.020
8.503;-0.001;0.020
8.503;-0.001;0.020
8.503;-0.001;0.020
8.503;-0.001;0.020
8.503;-0.001;0.020
8.499;-0.001;0.020
8.497;-0.001;0.020
8.496;-0.001;0.020
8.495;-0.001;0.020
8.495;-0.002;0.020
8.495;-0.002;0.020
8.495;-0.002;0.020
8.495;-0.001;0.020
8.495;-0.001;0.020
8.495;-0.001;0.020
8.495;-0.001;0.020
8.495;-0.001;0.020
8.495;-0.001;0.020
8.495;-0.001;0.020
8.495;-0.001;0.020
8.495;-0.001;0.020
8.495;-0.001;0.020
8.495;-0.001;0.020
8.495;-0.001;0.020
8.495;-0.001;0.020
8.495;-0.001;0.020
8.495;-0.001;0.020
8.495;-0.001;0.020
8.495;-0.001;0.020
8.495;-0.001;0.020
8.495;-0.000;0.020
8.495;-0.001;0.020
8.495;-0.001;0.020
8.495;-0.000;0.020
8.495;-0.000;0.020
8.495;-0.000;0.020
8.495;-0.000;0.020
8.490;-0.001;0.020
8.480;-0.000;0.020
8.466;0.000;0.020
8.447;0.000;0.020
8.426;0.000;0.020
8.402;0.000;0.020
8.374;-0.000;0.020
8.345;-0.000;0.020
8.314;-0.000;0.020
8.281;0.000;0.020
8.247;0.001;0.020
8.212;0.001;0.020
8.175;0.001;0.020
8.138;0.001;0.020
8.100;0.000;0.020
8.060;0.000;0.020
8.021;0.000;0.020
7.981;0.000;0.020
7.941;0.000;0.020
7.901;0.000;0.020
7.861;0.000;0.020
7.820;0.000;0.020
7.779;-0.000;0.020
7.737;-0.000;0.020
7.697;-0.000;0.020
7.656;-0.001;0.020
7.614;-0.000;0.020
7.574;-0.000;0.020
7.534;-0.000;0.020
7.493;-0.000;0.020
7.452;-0.000;0.020
7.411;-0.001;0.020
7.371;-0.001;0.020
7.331;-0.001;0.020
7.291;-0.001;0.020
7.251;-0.001;0.020
7.211;-0.001;0.020
7.172;-0.001;0.020
7.132;-0.001;0.020
7.092;-0.001;0.020
7.052;-0.001;0.020
7.014;-0.000;0.020
6.974;-0.000;0.020
6.935;-0.000;0.020
6.896;-0.000;0.020
6.856;-0.000;0.020
6.818;-0.001;0.020
6.780;-0.001;0.020
6.742;-0.001;0.020
6.705;-0.001;0.020
6.667;-0.000;0.020
6.630;-0.001;0.020
6.593;-0.001;0.020
6.557;-0.001;0.020
6.519;-0.001;0.020
6.482;-0.000;0.020
6.445;-0.000;0.020
6.409;-0.000;0.020
6.372;0.000;0.020
6.336;-0.000;0.020
6.301;-0.000;0.020
6.264;-0.000;0.020
6.228;-0.000;0.020
6.193;-0.000;0.020
6.157;-0.000;0.020
6.122;-0.000;0.020
6.087;-0.001;0.020
6.052;-0.001;0.020
6.018;-0.001;0.020
5.983;-0.000;0.020
5.949;-0.001;0.020
5.915;-0.001;0.020
5.881;-0.000;0.020
5.847;-0.000;0.020
5.813;-0.000;0.020
5.780;0.000;0.020
5.746;0.000;0.020
5.713;0.000;0.020
5.681;0.001;0.020
5.648;0.001;0.020
5.615;0.001;0.020
5.582;0.001;0.020
5.550;0.001;0.020
5.518;0.001;0.020
5.485;0.001;0.020
5.452;0.001;0.020
5.420;0.001;0.020
5.389;0.001;0.020
5.357;0.001;0.020
5.326;0.001;0.020
5.295;0.001;0.020
5.264;0.001;0.020
5.233;0.001;0.020
5.201;0.001;0.020
5.170;0.001;0.020
5.140;0.001;0.020
5.109;0.001;0.020
5.080;0.002;0.020
5.051;0.002;0.020
5.024;0.001;0.020
4.996;0.001;0.020
4.969;0.001;0.020
4.942;0.001;0.020
4.915;0.001;0.020
4.888;0.001;0.020
4.862;0.001;0.020
4.836;0.001;0.020
4.810;0.001;0.020
4.784;0.001;0.020
4.759;0.002;0.020
4.733;0.002;0.020
4.708;0.002;0.020
4.683;0.002;0.020
4.659;0.002;0.020
4.634;0.002;0.020
4.609;0.001;0.020
4.585;0.001;0.020
4.560;0.001;0.020
4.536;0.002;0.020
4.512;0.002;0.020
4.488;0.002;0.020
4.465;0.002;0.020
4.441;0.002;0.020
4.418;0.002;0.020
4.394;0.001;0.020
4.371;0.001;0.020
4.348;0.001;0.020
4.325;0.001;0.020
4.303;0.002;0.020
4.280;0.001;0.020
4.258;0.001;0.020
4.235;0.001;0.020
4.213;0.001;0.020
4.191;0.001;0.020
4.170;0.001;0.020
4.148;0.001;0.020
4.125;0.001;0.020
4.104;0.002;0.020
4.082;0.002;0.020
4.061;0.002;0.020
4.040;0.003;0.020
4.019;0.002;0.020
3.999;0.002;0.020
3.978;0.002;0.020
3.957;0.002;0.020
3.937;0.002;0.020
3.917;0.002;0.020
3.896;0.002;0.020
3.876;0.002;0.020
3.856;0.002;0.020
3.836;0.001;0.020
3.816;0.001;0.020
3.797;0.001;0.020
3.778;0.001;0.020
3.759;0.001;0.020
3.740;0.000;0.020
3.721;0.000;0.020
3.702;0.000;0.020
3.683;-0.000;0.020
3.665;-0.000;0.020
3.647;-0.000;0.020
3.628;-0.000;0.020
3.610;-0.001;0.020
3.593;-0.001;0.020
3.575;-0.001;0.020
3.557;-0.001;0.020
3.540;-0.001;0.020
3.523;-0.001;0.020
3.505;-0.001;0.020
3.488;-0.001;0.020
3.471;-0.001;0.020
3.452;-0.001;0.020
3.431;-0.001;0.020
3.411;-0.001;0.020
3.392;-0.001;0.020
3.372;-0.001;0.020
3.354;-0.001;0.020
3.335;-0.001;0.020
3.317;-0.001;0.020
3.299;-0.001;0.020
3.281;-0.002;0.020
3.264;-0.001;0.020
3.246;-0.001;0.020
3.229;-0.001;0.020
3.212;-0.001;0.020
3.196;-0.002;0.020
3.179;-0.001;0.020
3.163;-0.000;0.020
3.147;-0.001;0.020
3.131;0.001;0.020
3.115;0.002;0.020
3.100;0.002;0.020
3.084;0.002;0.020
3.069;0.002;0.020
3.054;0.001;0.020
3.039;0.001;0.020
3.025;0.002;0.020
3.011;0.004;0.020
2.996;0.005;0.020
2.982;0.004;0.020
2.969;0.003;0.020
2.955;0.002;0.020
2.941;0.001;0.020
2.928;0.000;0.020
2.915;-0.000;0.020
2.902;-0.000;0.020
2.889;-0.001;0.020
2.876;-0.001;0.020
2.863;-0.001;0.020
2.851;-0.001;0.020
2.839;-0.001;0.020
2.827;-0.002;0.020
2.815;-0.002;0.020
2.803;-0.002;0.020
2.791;-0.003;0.020
2.780;-0.004;0.020
2.768;-0.004;0.020
2.757;-0.004;0.020
2.746;-0.005;0.020
2.735;-0.005;0.020
2.724;-0.005;0.020
2.709;-0.005;0.020
2.704;-0.004;0.020
2.693;-0.004;0.020
2.683;-0.004;0.020
2.672;-0.004;0.020
2.662;-0.003;0.020
2.652;-0.003;0.020
2.642;-0.003;0.020
2.632;-0.003;0.020
2.622;-0.003;0.020
2.613;-0.002;0.020
2.603;-0.002;0.020
2.594;-0.002;0.020
2.584;-0.002;0.020
2.575;-0.002;0.020
2.566;-0.001;0.020
2.557;-0.001;0.020
2.548;-0.001;0.020
2.564;-0.001;0.020
2.595;-0.000;0.020
2.627;-0.000;0.020
2.659;-0.000;0.020
2.691;0.000;0.020
2.725;0.000;0.020
2.758;0.002;0.020
2.791;0.004;0.020
2.825;0.004;0.020
2.859;0.004;0.020
2.893;0.003;0.020
2.927;0.003;0.020
2.963;0.002;0.020
2.998;0.002;0.020
3.034;0.002;0.020
3.070;0.002;0.020
3.107;0.002;0.020
3.144;0.002;0.020
3.182;0.001;0.020
3.219;0.001;0.020
3.258;0.001;0.020
3.297;0.000;0.020
3.336;-0.000;0.020
3.375;-0.001;0.020
3.415;-0.001;0.020
3.456;-0.002;0.020
3.496;-0.003;0.020
3.537;-0.002;0.020
3.579;-0.003;0.020
3.620;-0.003;0.020
3.663;-0.002;0.020
3.705;-0.002;0.020
3.748;-0.001;0.020
3.792;-0.001;0.020
3.836;-0.001;0.020
3.879;-0.001;0.020
3.924;-0.000;0.020
3.968;-0.001;0.020
4.013;-0.000;0.020
4.059;-0.000;0.020
4.105;0.000;0.020
4.151;0.000;0.020
4.198;0.000;0.020
4.245;0.001;0.020
4.340;0.000;0.020
4.388;0.000;0.020
4.437;0.001;0.020
4.486;0.001;0.020
4.535;0.001;0.020
4.585;0.001;0.020
4.635;0.002;0.020
4.686;0.003;0.020
4.736;0.003;0.020
4.788;0.004;0.020
4.839;0.004;0.020
4.891;0.004;0.020
4.943;0.003;0.020
4.995;0.002;0.020
5.048;0.000;0.020
5.101;-0.001;0.020
5.155;-0.001;0.020
5.210;-0.001;0.020
5.265;-0.001;0.020
5.319;-0.002;0.020
5.374;-0.002;0.020
5.430;-0.003;0.020
5.486;-0.003;0.020
5.542;-0.003;0.020
5.598;-0.003;0.020
5.655;-0.004;0.020
5.712;-0.004;0.020
5.770;-0.004;0.020
5.827;-0.003;0.020
5.886;-0.003;0.020
5.945;-0.003;0.020
6.005;-0.004;0.020
6.056;-0.004;0.020
6.101;-0.005;0.020
6.140;-0.005;0.020
6.173;-0.004;0.020
6.202;-0.004;0.020
6.227;-0.004;0.020
6.249;-0.003;0.020
6.267;-0.003;0.020
6.283;-0.003;0.020
6.297;-0.002;0.020
6.309;-0.002;0.020
6.320;-0.002;0.020
6.329;-0.001;0.020
6.337;-0.001;0.020
6.343;-0.001;0.020
6.348;-0.000;0.020
6.353;0.000;0.020
6.355;0.001;0.020
6.355;0.001;0.020
6.357;0.001;0.020
6.359;0.001;0.020
6.360;0.001;0.020
6.343;0.002;0.020
6.312;0.002;0.020
6.283;0.001;0.020
6.253;0.001;0.020
6.223;0.001;0.020
6.193;0.001;0.020
6.163;0.002;0.020
6.132;0.002;0.020
6.102;0.002;0.020
6.072;0.003;0.020
6.042;0.002;0.020
6.011;0.002;0.020
5.979;0.002;0.020
5.933;0.002;0.020
5.917;0.002;0.020
5.886;0.002;0.020
5.856;0.002;0.020
5.827;0.002;0.020
5.798;0.002;0.020
5.769;0.002;0.020
5.739;0.001;0.020
5.709;0.001;0.020
5.679;0.001;0.020
5.650;0.001;0.020
5.621;0.000;0.020
5.591;0.000;0.020
5.563;-0.000;0.020
5.534;-0.001;0.020
5.506;-0.000;0.020
5.477;0.000;0.020
5.450;0.000;0.020
5.422;0.001;0.020
5.395;0.000;0.020
5.367;0.000;0.020
5.340;0.001;0.020
5.313;0.001;0.020
5.286;0.001;0.020
5.259;0.001;0.020
5.232;0.001;0.020
5.204;0.002;0.020
5.177;0.001;0.020
5.150;0.001;0.020
5.123;0.001;0.020
5.096;0.001;0.020
5.070;0.001;0.020
5.044;0.002;0.020
5.018;0.002;0.020
4.990;0.002;0.020
4.963;0.001;0.020
4.937;0.001;0.020
4.911;0.001;0.020
4.885;0.001;0.020
4.859;0.001;0.020
4.834;0.000;0.020
4.809;0.000;0.020
4.785;0.001;0.020
4.761;0.001;0.020
4.736;0.001;0.020
4.711;0.001;0.020
4.687;0.001;0.020
4.664;0.001;0.020
4.662;0.001;0.020
4.676;0.001;0.020
4.707;0.001;0.020
4.738;0.001;0.020
4.770;0.001;0.020
4.803;0.001;0.020
4.836;0.001;0.020
4.869;0.001;0.020
4.903;0.001;0.020
4.937;0.001;0.020
4.972;0.002;0.020
5.007;0.002;0.020
5.043;0.001;0.020
5.078;0.000;0.020
5.113;-0.000;0.020
5.149;-0.001;0.020
5.185;-0.000;0.020
5.221;-0.000;0.020
5.259;-0.000;0.020
5.298;-0.001;0.020
5.337;-0.000;0.020
5.375;0.000;0.020
5.414;0.001;0.020
5.452;0.001;0.020
5.492;0.001;0.020
5.532;0.001;0.020
5.572;0.001;0.020
5.613;0.000;0.020
5.655;0.001;0.020
5.696;0.001;0.020
5.738;0.001;0.020
5.780;0.002;0.020
5.823;0.003;0.020
5.866;0.003;0.020
5.910;0.003;0.020
5.953;0.002;0.020
5.996;0.002;0.020
6.038;0.002;0.020
6.081;0.001;0.020
6.123;0.001;0.020
6.165;0.000;0.020
6.206;0.000;0.020
6.248;-0.000;0.020
6.288;-0.000;0.020
6.330;-0.001;0.020
6.371;-0.001;0.020
6.411;0.000;0.020
6.452;0.001;0.020
6.492;0.001;0.020
6.529;0.001;0.020
6.567;0.001;0.020
6.605;0.001;0.020
6.644;0.000;0.020
6.683;0.000;0.020
6.722;-0.000;0.020
6.760;-0.000;0.020
6.799;-0.000;0.020
6.836;-0.001;0.020
